1,2679,2947.3,3257,161.917
2,2639,2938.8,3493,208.701
3,2629,3005.45,3487,220.448
4,2489,2988.35,3319,178.752
5,2661,2957.55,3293,160.215
6,2463,2870.65,3214,213.451
7,2546,2965.75,3191,187.883
8,2601,2940.6,3165,145.79
9,2647,2869.85,3138,120.582
10,2656,2981.15,3394,173.442
11,2659,2908.7,3220,144.131
12,2549,2924.3,3219,169.759
13,2732,2974.35,3203,131.432
14,2716,2990.6,3247,153.739
15,2721,2926.75,3243,155.431
16,2671,2935.2,3275,184.543
17,2602,2911.75,3106,122.046
18,2714,3040.75,3290,166.913
19,2530,2956.55,3307,174.969
20,2609,2921.5,3268,156.524
21,2588,2914,3277,173.206
22,2469,2902.95,3500,236.891
23,2636,2963.35,3211,145.827
24,2619,2972.1,3417,208.428
25,2657,2988.85,3194,159
26,2654,2945.95,3178,148.87
27,2609,2957.1,3227,176.608
28,2600,2945.85,3280,153.738
29,2521,2885.1,3104,137.954
30,2625,2959.25,3276,190.811
31,2644,2950.4,3197,138.968
32,2589,2918.45,3339,167.241
33,2663,2926.45,3160,141.351
34,2593,2896.1,3146,140.183
35,2728,2945.1,3272,150.669
36,2546,2947.35,3260,191.428
37,2709,3007.9,3258,145.638
38,2588,2928.15,3309,181.043
39,2633,2927.45,3158,144.073
40,2542,2886.9,3370,193.813
41,2611,2931.4,3340,169.362
42,2585,2929.95,3247,179.456
43,2576,3005.75,3254,157.335
44,2729,2955.05,3226,154.367
45,2643,2956.8,3345,189.165
46,2557,2935.9,3261,186.862
47,2560,2936.8,3422,245.938
48,2604,2923.05,3206,141.842
49,2647,2981.9,3184,145.64
50,2649,2966.1,3273,163.082
51,2635,2906.5,3331,171.292
52,2583,2916,3135,148.12
53,2687,2872.65,3160,138.849
54,2516,2903.25,3286,178.79
55,2567,2976.8,3299,175.994
56,2688,2949,3129,126.436
57,2709,2901.75,3250,136.516
58,2551,2936.75,3227,181.411
59,2773,2940.2,3160,127.472
60,2688,2987.45,3243,164.927
61,2695,2944.7,3179,135.158
62,2449,2904.65,3187,168.439
63,2735,2971.75,3267,137.741
64,2746,2979.3,3316,134.723
65,2548,2934.95,3300,177.049
66,2501,2871.5,3279,187.403
67,2564,2981.4,3227,196.41
68,2551,2842.95,3206,178.794
69,2444,2954.1,3614,257.296
70,2794,2984.65,3183,128.995
71,2733,3016.05,3375,152.858
72,2598,2898.45,3149,140.113
73,2542,2886.25,3260,209.884
74,2583,2945.25,3286,168.885
75,2533,2980.9,3407,179.236
76,2565,2987.4,3298,196.191
77,2625,2940.55,3211,146.707
78,2561,2898.25,3217,183.698
79,2495,2907.55,3280,203.624
80,2677,2936.55,3195,134.058
81,2596,2973.9,3266,150.192
82,2589,2909.95,3273,154.212
83,2541,2947.55,3302,176.719
84,2682,2892.85,3120,120.024
85,2681,2954.3,3370,179.441
86,2609,2968.9,3207,142.488
87,2517,2846.95,3100,159.496
88,2637,2961.45,3349,181.749
89,2678,2935.95,3169,125.474
90,2649,2933.8,3278,167.302
91,2506,2881.85,3293,172.59
92,2593,2949.7,3250,157.696
93,2644,2935.25,3342,155.007
94,2624,2959.2,3320,204.696
95,2724,2936.45,3173,115.473
96,2473,2937.8,3154,180.572
97,2679,2996.2,3297,158.862
98,2583,2963.1,3228,157.411
99,2827,3016.75,3306,153.42
100,2653,2972.55,3328,174.883
101,2674,2911.5,3267,153.976
102,2772,2948.55,3227,136.283
103,2636,2959.6,3194,145.797
104,2531,2887.35,3182,170.377
105,2656,2964.2,3261,124.874
106,2584,2919.3,3251,178.303
107,2469,2910.1,3224,156.052
108,2716,2952.7,3201,143.536
109,2577,2981.2,3231,149.876
110,2634,3002.45,3315,161.068
111,2507,2924.05,3171,149.791
112,2593,2910.3,3177,147.772
113,2640,2858.25,3151,146.606
114,2571,2911.85,3212,177.198
115,2488,2975.05,3310,182.087
116,2654,2949.4,3141,131.702
117,2666,2985.9,3248,155.046
118,2683,2925.65,3143,123.924
119,2640,2909.8,3236,160.159
120,2557,2959.2,3397,194.584
121,2670,2971.25,3187,148.803
122,2685,2935.2,3255,152.039
123,2550,2841.15,3208,189.655
124,2663,2994.7,3366,200.572
125,2663,2956,3228,145.988
126,2619,2912.05,3259,184.677
127,2652,2956.7,3403,180.948
128,2603,2976.1,3276,170.29
129,2628,2935.6,3309,170.601
130,2783,2965.9,3126,95.1624
131,2716,2999.45,3222,117.451
132,2570,2872.75,3170,163.945
133,2684,2929.95,3111,125.318
134,2726,3030.4,3406,177.085
135,2558,2977.05,3368,177.567
136,2594,2880.65,3111,136.528
137,2719,2945.4,3289,155.345
138,2639,2944.05,3307,179.539
139,2478,2775.05,3105,161.3
140,2624,2936.15,3348,171.962
141,2663,2919.85,3192,160.84
142,2510,2886.4,3273,206.379
143,2561,2898.55,3129,153.839
144,2589,2978,3219,198.331
145,2744,3029.45,3515,161.81
146,2677,2922.2,3097,115.426
147,2712,2980.95,3232,151.288
148,2586,2973.7,3290,171.071
149,2660,2901.2,3234,164.463
150,2794,2958.7,3180,102.469
151,2675,2931.8,3185,138.745
152,2644,2996.3,3395,155.218
153,2513,2933.4,3241,186.893
154,2765,3018.85,3309,149.224
155,2689,2958.9,3179,147.126
156,2615,2954.75,3221,141.587
157,2726,3022.7,3375,170.263
158,2674,2997.75,3441,161.399
159,2385,2970.65,3318,191.907
160,2603,2977.35,3399,187.299
161,2618,2918.75,3136,147.388
162,2692,2981.85,3214,132.568
163,2584,2952,3407,208.126
164,2620,2937.5,3231,201.731
165,2683,2930.3,3169,142.089
166,2734,2958.7,3305,144.994
167,2824,2980.6,3245,109.273
168,2625,2960.3,3343,147.35
169,2620,2931.4,3217,182.253
170,2685,2920.75,3156,122.538
171,2767,2952.15,3179,127.485
172,2809,2971.55,3233,123.095
173,2582,2960.65,3328,198.46
174,2569,2911.9,3186,174.28
175,2560,2939.95,3099,142.844
176,2524,2869.95,3204,207.113
177,2504,2885.95,3124,183.006
178,2764,2978.45,3105,102.648
179,2572,2844.55,3179,164.226
180,2672,3014.5,3310,172.983
181,2661,2948.1,3393,163.52
182,2590,2934.25,3284,173.009
183,2554,2961.75,3240,171.165
184,2690,2982.95,3406,211.727
185,2717,2970.35,3224,123.18
186,2577,2923.25,3151,154.696
187,2646,2989.9,3298,180.105
188,2625,2918.75,3155,124.308
189,2512,2879.45,3122,154.639
190,2614,2909.35,3227,182.954
191,2448,2918.55,3236,184.972
192,2635,2990.75,3328,174.432
193,2608,2925.95,3251,146.038
194,2652,2978.25,3228,138.525
195,2644,2968.5,3314,200.626
196,2584,2987.75,3405,199.819
197,2672,2950.9,3200,128.429
198,2550,2911.15,3234,195.762
199,2377,2961.45,3279,186.475
200,2594,2915.45,3352,178.296
201,2655,2982.1,3408,190.432
202,2753,3014.5,3311,147.983
203,2690,2995.95,3185,152.977
204,2705,2968.65,3317,161.974
205,2614,2936.5,3191,147.222
206,2574,2961.65,3391,210.697
207,2612,2951.35,3275,167.126
208,2592,2896.85,3178,172.93
209,2639,2946.05,3251,160.492
210,2601,2948.45,3318,154.543
211,2781,2973.7,3242,131.463
212,2493,2860.15,3335,213.706
213,2558,2882.2,3159,177.338
214,2768,2961.55,3130,107.208
215,2687,2928.2,3156,112.628
216,2568,2898.9,3198,154.603
217,2659,2948.65,3214,145.447
218,2716,2968.4,3333,176.097
219,2650,2972.75,3329,168.078
220,2637,2959,3258,169.145
221,2714,2993.1,3214,156.014
222,2649,2871.55,3126,143.674
223,2753,2964.9,3164,122.244
224,2730,2865.9,3126,97.7783
225,2477,2884.6,3190,169.596
226,2795,2963.55,3173,115.804
227,2676,2921.9,3212,166.156
228,2704,2963.25,3177,147.386
229,2622,2948.15,3215,183.301
230,2612,2867.55,3154,140.647
231,2640,2930.3,3337,164.122
232,2580,2869.2,3200,191.782
233,2654,2926.05,3197,166.645
234,2639,2981.4,3283,159.628
235,2522,2947.35,3206,164.147
236,2701,2913.7,3208,148.165
237,2570,2913.7,3227,179.603
238,2647,2916.6,3213,165.851
239,2717,3025.3,3272,138.307
240,2633,2946,3376,181.21
241,2665,2955.4,3232,162.677
242,2726,2932.2,3361,174.017
243,2665,3016.85,3230,149.081
244,2557,2896.55,3447,211.718
245,2691,2931,3206,162.355
246,2590,2966.3,3300,169.05
247,2710,2945.8,3286,144.38
248,2825,2968.2,3218,113.81
249,2698,2964,3269,180.546
250,2585,2926.45,3176,169.443
251,2554,2977.65,3274,176.841
252,2629,2919.35,3331,158.805
253,2647,2913.8,3092,126.061
254,2704,2959.3,3169,127.188
255,2551,2941.55,3279,171.421
256,2788,2979.3,3343,141.385
257,2541,2897.8,3156,148.259
258,2589,2961.8,3396,184.837
259,2654,2903.8,3165,123.105
260,2678,2873.2,3155,139.498
261,2636,2933.3,3213,137.199
262,2686,2933.1,3247,151.911
263,2493,2895.35,3195,178.987
264,2562,2931.35,3252,190.086
265,2546,2964.45,3225,188.434
266,2750,3007.3,3294,152.389
267,2433,2979.25,3242,198.869
268,2641,2967.3,3234,159.299
269,2801,2999.8,3291,124.781
270,2676,2946.65,3250,163.293
271,2618,2968.45,3295,160.594
272,2681,2939.45,3152,122.36
273,2565,2958.4,3117,142.162
274,2517,2957.8,3233,186.645
275,2725,3019.25,3313,159.668
276,2697,2985.05,3338,157.517
277,2534,2871.2,3166,162.519
278,2645,2998.2,3301,166.421
279,2423,2897.7,3222,181.64
280,2556,2911.25,3171,165.922
281,2662,2940.4,3231,146.633
282,2720,2880.55,3135,98.2682
283,2678,2941.55,3255,173.583
284,2789,3044.35,3356,133.788
285,2674,2884.05,3252,155.054
286,2654,2918.95,3257,148.82
287,2644,2922.8,3250,167.099
288,2538,2925.1,3266,179.111
289,2671,2920.6,3231,164.417
290,2692,2923.15,3232,138.831
291,2619,2958,3125,118.27
292,2560,2951.75,3126,133.125
293,2623,2842.4,3167,165.235
294,2528,2934,3258,201.317
295,2656,2872.95,3087,122.139
296,2652,2905.8,3180,167.53
297,2747,2953.65,3236,116.853
298,2598,2920.7,3341,167.454
299,2545,2932.75,3341,203.702
300,2719,2961.35,3194,153.718
301,2459,2980.15,3408,210.677
302,2547,2932.25,3186,182.614
303,2600,2920.85,3271,177.339
304,2602,2906.6,3209,159.754
305,2556,2921.3,3222,159.449
306,2671,2913.05,3186,121.573
307,2568,2873.1,3149,154.707
308,2717,3007.25,3250,147.476
309,2625,2912.6,3150,138.443
310,2632,2934.45,3196,138.202
311,2734,3006.9,3342,148.185
312,2478,2897.15,3169,148.588
313,2550,2885.4,3177,158.142
314,2731,3018.15,3380,177.582
315,2494,2935.3,3176,156.912
316,2747,2950.65,3263,166.36
317,2659,2963.95,3279,192.413
318,2694,2900.7,3145,114.936
319,2697,2929.35,3190,113.832
320,2763,2955.85,3203,129.689
321,2668,2947.6,3172,148.463
322,2653,2878.35,3067,115.58
323,2611,2883.75,3157,164.49
324,2562,2950.8,3306,161.912
325,2638,2924.65,3304,164.014
326,2602,2913.7,3310,156.152
327,2659,2950.25,3264,156.446
328,2745,3051.95,3294,155.852
329,2414,2864.8,3148,218.155
330,2625,2989.15,3231,141.756
331,2726,2908.95,3257,131.992
332,2695,2933.75,3266,156.316
333,2634,2948.4,3231,164.84
334,2600,2913.05,3252,162.847
335,2524,2968.05,3515,208.742
336,2732,2981.55,3291,128.665
337,2702,2950.85,3194,155.295
338,2632,2909.05,3275,170.651
339,2627,2978.4,3233,156.034
340,2532,2962.15,3409,193.096
341,2737,2961.75,3268,110.897
342,2603,2962.75,3279,188.325
343,2584,2924.5,3265,165.076
344,2540,2972.1,3380,177.54
345,2771,2945.2,3334,142.794
346,2677,2949.65,3220,145.426
347,2627,2929.85,3278,185.219
348,2673,2952.45,3296,165.018
349,2592,2960.5,3461,196.311
350,2378,2858.85,3171,163.512
351,2714,2976.6,3273,135.099
352,2579,2978.7,3320,168.28
353,2572,2958.3,3315,173.321
354,2682,2893.45,3147,128.879
355,2584,2906.05,3217,163.2
356,2604,2945.2,3243,169.855
357,2466,2906.2,3282,190.445
358,2577,2960.35,3234,161.072
359,2682,2972.15,3339,184.535
360,2661,2962.45,3218,142.357
361,2690,2926.1,3127,130.455
362,2614,2952.3,3215,146.373
363,2687,2903.5,3289,152.587
364,2711,2958.95,3239,137.101
365,2641,2934.2,3357,175.43
366,2624,2942.15,3187,118.682
367,2642,2954.95,3202,173.403
368,2594,2890.55,3232,167.046
369,2685,2877.35,3092,134.161
370,2762,2958.15,3323,146.219
371,2417,2966.85,3389,228.725
372,2586,2918.3,3187,146.287
373,2510,2967.2,3240,160.713
374,2484,2951.85,3277,181.779
375,2550,2964.1,3453,206.651
376,2663,2957.7,3165,149.836
377,2731,2947.65,3194,117.772
378,2441,2899.3,3185,173.531
379,2580,2872,3222,171.463
380,2740,2974.45,3388,155.184
381,2554,2874.1,3244,179.052
382,2800,3020.45,3384,169.171
383,2597,2943.5,3169,154.795
384,2615,2944.05,3375,191.662
385,2580,2958.15,3122,118.851
386,2488,2891.2,3187,183.941
387,2660,2933.2,3117,126.041
388,2686,2927.65,3239,138.645
389,2640,2949.25,3195,152.584
390,2630,2952.8,3192,164.526
391,2581,2921.7,3350,184.347
392,2667,2886,3177,157.314
393,2535,2964.4,3311,196.195
394,2718,2961.1,3264,149.054
395,2551,2909.9,3351,199.996
396,2642,2942.25,3172,149.991
397,2721,2891.5,3121,125.707
398,2757,3013.5,3489,164.843
399,2596,2933.5,3281,162.47
400,2570,2930.85,3498,229.144
401,2640,2949.95,3148,145.696
402,2574,2937.15,3248,206.355
403,2623,2950,3259,165.043
404,2706,2924.9,3175,130.033
405,2719,2945.55,3242,144.271
406,2638,2908.15,3183,145.886
407,2542,2939.95,3171,154.622
408,2540,2896.3,3143,170.76
409,2379,2826.9,3119,191.689
410,2794,2930.8,3113,95.4309
411,2533,2905.7,3194,176.148
412,2628,2952.15,3232,159.276
413,2681,2885.85,3169,135.272
414,2491,2880.25,3257,199.675
415,2691,2976.65,3163,148.445
416,2600,2913.6,3236,166.811
417,2690,2934,3149,136.334
418,2546,2965.35,3365,196.86
419,2626,2927.05,3218,168.711
420,2794,2990.65,3224,118.295
421,2611,2992.75,3348,191.749
422,2597,2899.2,3181,168.382
423,2678,2948.35,3299,149.565
424,2639,2935.4,3248,165.387
425,2582,2960.45,3303,184.39
426,2703,2940.1,3210,151.172
427,2714,3049.55,3452,223.331
428,2661,2947.9,3274,142.642
429,2679,2930.2,3277,175.404
430,2426,2901.2,3217,188.425
431,2595,2916.2,3141,157.288
432,2637,2984.85,3278,168.807
433,2725,2967.8,3249,128.64
434,2698,2930,3156,135.862
435,2505,2900.2,3382,208.541
436,2670,2904.25,3300,153.273
437,2616,2906.35,3241,167.114
438,2506,2798.05,3102,164.096
439,2705,2936.35,3141,134.101
440,2469,2866.8,3156,169.952
441,2751,2990.15,3210,143.062
442,2611,2937.55,3279,191.42
443,2566,2898.2,3277,194.862
444,2732,2985.2,3351,134.395
445,2585,2861,3142,154.111
446,2788,2976.45,3309,131.631
447,2504,2934.35,3280,176.455
448,2713,2907,3084,115.186
449,2638,2956.35,3218,162.257
450,2432,2861.1,3291,172.742
451,2726,2935.5,3150,115.203
452,2745,2962.3,3187,125.825
453,2625,2943.35,3274,178.579
454,2558,2920.65,3153,157.838
455,2683,2930.7,3294,181.688
456,2699,2980.9,3302,170.448
457,2562,2931.15,3184,169.691
458,2533,2911.9,3420,212.693
459,2538,2943.8,3283,195.752
460,2678,2933.9,3233,132.469
461,2675,2859.25,3116,125.122
462,2567,2965.85,3289,190.87
463,2529,2972.55,3360,231.732
464,2590,2945.7,3200,149.76
465,2718,2951.25,3209,130.815
466,2610,2969.8,3331,189.068
467,2612,2889.8,3385,155.05
468,2618,2956.05,3243,190.236
469,2470,2986.1,3304,204.44
470,2616,3001.1,3265,190.753
471,2568,2946.3,3360,187.152
472,2548,2999.9,3269,202.222
473,2481,2956.4,3294,177.782
474,2582,2895.15,3241,198.753
475,2600,2960.35,3323,183.113
476,2695,2939.25,3244,163.18
477,2540,2869.45,3111,159.717
478,2693,2916.75,3207,159.361
479,2620,2950.7,3297,184.89
480,2664,2923,3284,166.085
481,2563,2911.8,3283,189.991
482,2599,2958.15,3399,178.804
483,2480,2894.7,3264,209.706
484,2617,2942.15,3403,224.559
485,2593,2927.75,3287,227.374
486,2324,2914.45,3264,218.092
487,2700,2924.75,3077,98.9671
488,2631,2970.1,3339,179.31
489,2665,2966.4,3218,149.745
490,2670,2917.25,3249,147.6
491,2539,2945.6,3221,185.218
492,2568,2981.85,3291,174.027
493,2698,2964.5,3240,146.938
494,2605,2926.9,3162,162.962
495,2679,2951.45,3158,152.448
496,2574,2918.85,3185,165.725
497,2660,2955.95,3374,188.012
498,2715,2911.9,3206,126.076
499,2535,2883.05,3222,174.411
500,2590,2965.7,3414,199.395
501,2588,2867.4,3150,152.095
502,2680,2974.05,3351,177.991
503,2814,2967.45,3285,118.009
504,2677,2984.35,3355,181.469
505,2563,2902.05,3145,163.116
506,2432,2934.95,3271,223.415
507,2577,2922.75,3326,157.492
508,2700,2981.15,3256,154.061
509,2651,2975.1,3233,167.69
510,2694,2935.5,3248,133.035
511,2723,2976.05,3219,129.618
512,2617,2945.25,3376,187.246
513,2495,2923.35,3164,188.732
514,2602,2887.45,3206,179.378
515,2662,2955.55,3285,157.382
516,2577,2921.95,3297,182.965
517,2471,2898.6,3180,197.808
518,2612,2929,3170,141.51
519,2626,2955.2,3276,146.015
520,2754,2955.2,3220,128.324
521,2666,2958.75,3404,201.37
522,2606,2917.3,3147,161.243
523,2652,2985.45,3216,141.827
524,2454,2951.05,3331,217.046
525,2567,2972.5,3333,180.295
526,2637,2852.3,3223,141.163
527,2543,2908.3,3224,174.588
528,2716,2886.7,3226,145.08
529,2589,2898.65,3207,178.214
530,2675,2924.6,3206,156.274
531,2695,2929.5,3123,124.034
532,2749,2951.05,3271,144.767
533,2604,2914.45,3085,119.716
534,2529,2898.1,3172,193.161
535,2707,2926.6,3255,144.683
536,2669,2924.65,3196,149.914
537,2706,2931.95,3065,111.645
538,2671,2938.9,3365,156.521
539,2632,2920.8,3216,137.941
540,2620,2917.15,3182,138.707
541,2688,2978.8,3292,170.622
542,2616,2958.25,3363,215.237
543,2576,2908.45,3305,184.642
544,2661,2981.3,3326,199.296
545,2523,2934.75,3167,183.358
546,2617,2894.45,3213,158.535
547,2699,2924.65,3162,111.691
548,2507,2868.55,3128,161.688
549,2649,2916.15,3234,177.159
550,2530,2851.55,3071,184.949
551,2601,2916.2,3155,161.654
552,2639,2960.15,3276,173.806
553,2643,2911.3,3210,176.013
554,2751,2920.95,3282,143.277
555,2767,3002.85,3412,164.459
556,2672,2968.95,3248,143.87
557,2564,2959.7,3287,193.019
558,2615,2996.75,3254,172.062
559,2604,2897.45,3310,180.235
560,2601,2994.1,3433,191.063
561,2607,2991.2,3263,180.987
562,2691,2959.55,3265,146.93
563,2555,2919.65,3219,168.475
564,2494,2944.95,3255,209.573
565,2741,2954.75,3265,139.24
566,2744,2953.95,3269,132.531
567,2669,3002.15,3380,177.147
568,2665,2908.95,3285,175.952
569,2632,2930.6,3183,155.188
570,2742,2970.45,3350,154.391
571,2686,2964.3,3363,172.907
572,2578,2926.1,3230,184.945
573,2578,2953.15,3129,155.79
574,2595,2879.9,3168,138.415
575,2510,2946.85,3214,194.565
576,2671,2981.9,3403,155.937
577,2735,3021.9,3278,163.617
578,2672,2955.8,3200,154.527
579,2653,2971.45,3325,179.893
580,2620,2950.15,3261,187.039
581,2680,2946.7,3217,137.51
582,2569,2886.05,3333,182.374
583,2573,2972.45,3208,151.189
584,2555,2945.7,3275,182.026
585,2782,2950.95,3165,122.247
586,2556,2956.35,3189,153.314
587,2799,3025.75,3467,154.234
588,2637,2903.45,3163,154.86
589,2766,2945.15,3254,140.251
590,2677,2958.75,3235,139.704
591,2625,2953.75,3258,162.052
592,2571,2883.95,3083,133.323
593,2603,2934.3,3271,175.614
594,2564,2980.45,3269,173.277
595,2647,2946.8,3342,163.464
596,2555,2918.95,3303,183.442
597,2482,2917.6,3312,178.386
598,2532,2885.3,3401,208.847
599,2513,2889.3,3326,179.875
600,2770,3013.15,3226,124.33
601,2571,2898.75,3171,167.985
602,2688,2871.35,3190,117.448
603,2587,2924.05,3289,183.473
604,2691,2940.1,3208,130.04
605,2572,2939.25,3215,169.12
606,2741,2981.1,3419,153.444
607,2682,2900.8,3136,134.077
608,2612,2943.65,3267,181.67
609,2519,2943.3,3337,194.413
610,2699,2911.75,3290,131.455
611,2788,2955.9,3264,135.629
612,2615,2929.9,3221,149.804
613,2505,2930.4,3315,195.046
614,2716,2949.75,3287,125.175
615,2682,3035,3370,205.903
616,2558,2990.65,3261,167.46
617,2588,2892.2,3231,173.733
618,2735,2932.45,3238,123.88
619,2758,3010.7,3357,174.313
620,2717,2954.15,3310,155.756
621,2650,2965.9,3200,130.605
622,2664,2943.7,3259,158.954
623,2626,2958.5,3227,170.142
624,2407,2875.35,3482,240.452
625,2512,2936.75,3224,164.291
626,2610,2835.5,3099,136.928
627,2795,2954.25,3317,114.239
628,2620,2979.95,3244,166.064
629,2707,2959.1,3148,135.474
630,2439,2970.1,3289,193.813
631,2568,2932.8,3389,196.052
632,2690,2993.1,3390,164.904
633,2401,2934.95,3360,210.099
634,2599,2939.95,3229,155.367
635,2613,2968.9,3286,206.053
636,2665,2951.55,3285,165.009
637,2532,2859.95,3154,175.125
638,2488,2896.25,3254,196.42
639,2744,2961.65,3185,108.557
640,2670,2913.05,3204,159.902
641,2566,2864.3,3128,149.774
642,2613,2924.05,3372,178.715
643,2592,2919.6,3272,156.189
644,2659,2948.95,3284,158.942
645,2657,2957.3,3394,173.847
646,2684,2923.6,3230,146.019
647,2681,2965.85,3257,167.812
648,2285,2967.05,3254,227.01
649,2800,3008.35,3374,150.299
650,2703,2981.3,3309,179.909
651,2460,2957.05,3229,172.615
652,2668,2907.55,3073,112.266
653,2694,2969.5,3215,146.884
654,2561,2878.6,3129,133.346
655,2728,2974.75,3428,154.915
656,2478,2908.25,3224,191.11
657,2648,2924.8,3107,102.514
658,2565,2876.15,3247,187.926
659,2582,2949.45,3232,153.143
660,2610,2948.1,3272,170.136
661,2559,2914.4,3220,160.006
662,2730,3001.1,3373,174.192
663,2593,2959.95,3296,180.453
664,2542,2935.7,3394,218.606
665,2650,2965.05,3216,164.922
666,2686,2945.95,3162,138.362
667,2580,2983.75,3493,215.287
668,2619,2920.2,3156,119.424
669,2669,2880.95,3193,142.607
670,2628,2899.45,3213,155.824
671,2549,2918.5,3270,160.685
672,2501,2873.2,3239,172.282
673,2709,2917.5,3132,125.661
674,2643,2932.75,3301,160.938
675,2589,2927.15,3180,171.316
676,2736,2969.7,3321,146.79
677,2556,2995.05,3333,205.697
678,2797,2997.25,3358,161.472
679,2650,2968.75,3250,182.474
680,2513,2963.75,3168,135.634
681,2490,2873.7,3219,189.712
682,2503,2926.05,3307,195.746
683,2671,2925.7,3241,152.183
684,2619,2890.3,3262,172.498
685,2516,2897.25,3226,193.195
686,2736,2976.6,3242,128.065
687,2723,2940.5,3261,156.754
688,2815,2951.6,3135,87.5628
689,2783,3049.1,3346,155.561
690,2628,2915.8,3315,173.033
691,2521,2914.8,3154,180.896
692,2759,2996.6,3244,137.959
693,2446,2966.2,3294,208.6
694,2603,2991.7,3194,132.015
695,2561,2927.9,3228,159.204
696,2538,2908.2,3147,164.804
697,2520,2925.4,3266,174.986
698,2542,2843.95,3203,184.082
699,2605,2918.4,3100,117.122
700,2395,2931.2,3184,193.196
701,2557,2944.2,3418,213.39
702,2685,2926.7,3191,122.784
703,2611,2893.4,3178,169.268
704,2635,2919.9,3241,191.036
705,2546,2950.8,3353,192.436
706,2466,2943.3,3248,198.342
707,2601,2846.25,3134,161.475
708,2765,2987.8,3216,143.781
709,2656,2919.5,3296,162.351
710,2407,2938.5,3298,218.323
711,2567,2916.75,3169,168.22
712,2561,2923.15,3164,149.267
713,2678,2959.9,3204,175.495
714,2544,2920.75,3363,217.201
715,2640,2902.3,3112,134.923
716,2588,2884.3,3094,144.902
717,2656,2930.6,3164,135.846
718,2603,2916.8,3193,159.604
719,2551,2922.1,3197,167.748
720,2668,2953.95,3228,121.649
721,2757,2914.05,3171,113.411
722,2631,2960.95,3301,198.476
723,2689,2967.65,3364,162.056
724,2551,2915.1,3234,187.226
725,2608,2958.95,3342,199.69
726,2577,2896.2,3226,161.034
727,2597,2867.7,3088,138.47
728,2561,2926.75,3177,152.193
729,2656,2950.75,3282,155.556
730,2732,2977.35,3273,158.668
731,2652,2906.65,3184,122.236
732,2607,2892.6,3093,151.362
733,2623,2905.95,3116,141.235
734,2763,2988.9,3247,116.801
735,2687,2916.6,3254,156.931
736,2750,2969.1,3239,138.201
737,2681,2932,3292,150.303
738,2636,2934.7,3189,158.645
739,2655,2916.05,3221,170.724
740,2682,2991,3351,158.141
741,2617,2967.45,3200,192.272
742,2546,2919.15,3195,158.814
743,2625,2909.65,3227,137.195
744,2614,2961.2,3198,152.542
745,2811,2979.85,3225,117.111
746,2625,2942.65,3274,162.589
747,2717,2928,3244,172.745
748,2781,2948.1,3222,130.432
749,2632,2933.55,3355,179.57
750,2514,2898,3201,182.927
751,2658,2953.25,3142,137.448
752,2616,2946.3,3286,199.97
753,2486,2899.55,3298,208.003
754,2641,2942.45,3228,154.544
755,2747,2958.4,3190,156.314
756,2658,2996.9,3259,182.788
757,2696,2915.75,3228,129.874
758,2693,2972.7,3370,160.867
759,2753,2936.75,3160,111.377
